Year,Country,Region,Index,Source,Sector,Sub-sector,Sub-sub-sector,mt_CO2eq
2010,Canada,Canada,36,Agriculture,,,,59.36927371
2010,Canada,Canada,37,Agriculture,On Farm Fuel Use,,,9.851339338
2010,Canada,Canada,38,Agriculture,Crop Production,,,13.95148322
2010,Canada,Canada,39,Agriculture,Animal Production,,,35.56645115
2010,Canada,Newfoundland and Labrador,0,Provincial Inventory Total,,,,9.693355407
2010,Canada,Newfoundland and Labrador,1,Oil and Gas,,,,2.484742966
2010,Canada,Newfoundland and Labrador,2,Oil and Gas,Upstream Oil and Gas,,,1.432961165
2010,Canada,Newfoundland and Labrador,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,1.432959302
2010,Canada,Newfoundland and Labrador,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,1.432959302
2010,Canada,Newfoundland and Labrador,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,1.86E-06
2010,Canada,Newfoundland and Labrador,13,Oil and Gas,Downstream Oil and Gas,,,1.051781802
2010,Canada,Newfoundland and Labrador,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,1.051781802
2010,Canada,Newfoundland and Labrador,16,Electricity,,,,0.690960436
2010,Canada,Newfoundland and Labrador,17,Transport,,,,3.501920099
2010,Canada,Newfoundland and Labrador,18,Transport,Passenger Transport,,,1.835028879
2010,Canada,Newfoundland and Labrador,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,1.523466788
2010,Canada,Newfoundland and Labrador,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,0.311562091
2010,Canada,Newfoundland and Labrador,21,Transport,Freight Transport,,,1.471586877
2010,Canada,Newfoundland and Labrador,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,0.574228399
2010,Canada,Newfoundland and Labrador,23,Transport,Freight Transport,Aviation and Marine,,0.897358478
2010,Canada,Newfoundland and Labrador,24,Transport,"Other: Recreational, Commercial and Residential",,,0.195304343
2010,Canada,Newfoundland and Labrador,25,Heavy Industry,,,,1.28144265
2010,Canada,Newfoundland and Labrador,26,Heavy Industry,Mining,,,1.254721427
2010,Canada,Newfoundland and Labrador,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,0.000155088
2010,Canada,Newfoundland and Labrador,28,Heavy Industry,Pulp and Paper,,,0.023473798
2010,Canada,Newfoundland and Labrador,29,Heavy Industry,Iron and Steel,,,6.78E-05
2010,Canada,Newfoundland and Labrador,30,Heavy Industry,Cement,,,6.78E-05
2010,Canada,Newfoundland and Labrador,31,Heavy Industry,Lime and Gypsum,,,9.51E-05
2010,Canada,Newfoundland and Labrador,32,Heavy Industry,Chemicals and Fertilizers,,,0.002861656
2010,Canada,Newfoundland and Labrador,45,"Light Manufacturing, Construction and Forest Resources",,,,0.326444357
2010,Canada,Newfoundland and Labrador,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,0.062536401
2010,Canada,Newfoundland and Labrador,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,0.214763614
2010,Canada,Newfoundland and Labrador,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,0.049144342
2010,Canada,Newfoundland and Labrador,33,Buildings,,,,0.805777553
2010,Canada,Newfoundland and Labrador,34,Buildings,Service Industry,,,0.368792789
2010,Canada,Newfoundland and Labrador,35,Buildings,Residential,,,0.436984764
2010,Canada,Newfoundland and Labrador,40,Waste,,,,0.500528169
2010,Canada,Newfoundland and Labrador,41,Waste,Solid Waste,,,0.469330623
2010,Canada,Newfoundland and Labrador,42,Waste,Wastewater,,,0.027261601
2010,Canada,Newfoundland and Labrador,43,Waste,Waste Incineration,,,0.003935945
2010,Canada,Newfoundland and Labrador,36,Agriculture,,,,0.101539176
2010,Canada,Newfoundland and Labrador,37,Agriculture,On Farm Fuel Use,,,0.01603534
2010,Canada,Newfoundland and Labrador,38,Agriculture,Crop Production,,,0.020474466
2010,Canada,Newfoundland and Labrador,39,Agriculture,Animal Production,,,0.06502937
2010,Canada,Prince Edward Island,0,Provincial Inventory Total,,,,1.830630506
2010,Canada,Prince Edward Island,1,Oil and Gas,,,,4.22E-07
2010,Canada,Prince Edward Island,2,Oil and Gas,Upstream Oil and Gas,,,4.22E-07
2010,Canada,Prince Edward Island,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,4.22E-07
2010,Canada,Prince Edward Island,16,Electricity,,,,0.001587961
2010,Canada,Prince Edward Island,17,Transport,,,,0.709302643
2010,Canada,Prince Edward Island,18,Transport,Passenger Transport,,,0.498332534
2010,Canada,Prince Edward Island,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,0.481526361
2010,Canada,Prince Edward Island,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,0.016806172
2010,Canada,Prince Edward Island,21,Transport,Freight Transport,,,0.155035945
2010,Canada,Prince Edward Island,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,0.098344796
2010,Canada,Prince Edward Island,23,Transport,Freight Transport,Aviation and Marine,,0.056691149
2010,Canada,Prince Edward Island,24,Transport,"Other: Recreational, Commercial and Residential",,,0.055934164
2010,Canada,Prince Edward Island,25,Heavy Industry,,,,0.008533194
2010,Canada,Prince Edward Island,26,Heavy Industry,Mining,,,1.28E-06
2010,Canada,Prince Edward Island,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,0.000162266
2010,Canada,Prince Edward Island,28,Heavy Industry,Pulp and Paper,,,0.000692144
2010,Canada,Prince Edward Island,29,Heavy Industry,Iron and Steel,,,0.000139666
2010,Canada,Prince Edward Island,30,Heavy Industry,Cement,,,0.000139666
2010,Canada,Prince Edward Island,31,Heavy Industry,Lime and Gypsum,,,2.26E-05
2010,Canada,Prince Edward Island,32,Heavy Industry,Chemicals and Fertilizers,,,0.007375576
2010,Canada,Prince Edward Island,45,"Light Manufacturing, Construction and Forest Resources",,,,0.246448604
2010,Canada,Prince Edward Island,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,0.175406231
2010,Canada,Prince Edward Island,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,0.062982236
2010,Canada,Prince Edward Island,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,0.008060136
2010,Canada,Prince Edward Island,33,Buildings,,,,0.465613448
2010,Canada,Prince Edward Island,34,Buildings,Service Industry,,,0.097876661
2010,Canada,Prince Edward Island,35,Buildings,Residential,,,0.367736787
2010,Canada,Prince Edward Island,40,Waste,,,,0.075337231
2010,Canada,Prince Edward Island,41,Waste,Solid Waste,,,0.062409845
2010,Canada,Prince Edward Island,42,Waste,Wastewater,,,0.012833416
2010,Canada,Prince Edward Island,43,Waste,Waste Incineration,,,9.40E-05
2010,Canada,Prince Edward Island,36,Agriculture,,,,0.323807003
2010,Canada,Prince Edward Island,37,Agriculture,On Farm Fuel Use,,,0.068825604
2010,Canada,Prince Edward Island,38,Agriculture,Crop Production,,,0.084403079
2010,Canada,Prince Edward Island,39,Agriculture,Animal Production,,,0.17057832
2010,Canada,Nova Scotia,0,Provincial Inventory Total,,,,20.07958294
2010,Canada,Nova Scotia,1,Oil and Gas,,,,1.435536058
2010,Canada,Nova Scotia,2,Oil and Gas,Upstream Oil and Gas,,,0.575258739
2010,Canada,Nova Scotia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,0.496031102
2010,Canada,Nova Scotia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,0.001511713
2010,Canada,Nova Scotia,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,0.00151171
2010,Canada,Nova Scotia,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,3.22E-09
2010,Canada,Nova Scotia,44,Coal Production,,,,0.086018798
2010,Canada,Nova Scotia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,0.077715924
2010,Canada,Nova Scotia,13,Oil and Gas,Downstream Oil and Gas,,,0.860277319
2010,Canada,Nova Scotia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,0.856877442
2010,Canada,Nova Scotia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,0.003399878
2010,Canada,Nova Scotia,16,Electricity,,,,8.878018301
2010,Canada,Nova Scotia,17,Transport,,,,4.735563501
2010,Canada,Nova Scotia,18,Transport,Passenger Transport,,,2.809344502
2010,Canada,Nova Scotia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,2.506902855
2010,Canada,Nova Scotia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,0.302441647
2010,Canada,Nova Scotia,21,Transport,Freight Transport,,,1.593135651
2010,Canada,Nova Scotia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,0.979232547
2010,Canada,Nova Scotia,23,Transport,Freight Transport,Aviation and Marine,,0.613903104
2010,Canada,Nova Scotia,24,Transport,"Other: Recreational, Commercial and Residential",,,0.333083348
2010,Canada,Nova Scotia,25,Heavy Industry,,,,0.810357504
2010,Canada,Nova Scotia,26,Heavy Industry,Mining,,,0.29358377
2010,Canada,Nova Scotia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,0.000497724
2010,Canada,Nova Scotia,28,Heavy Industry,Pulp and Paper,,,0.175145732
2010,Canada,Nova Scotia,29,Heavy Industry,Iron and Steel,,,0.00242461
2010,Canada,Nova Scotia,30,Heavy Industry,Cement,,,0.282712833
2010,Canada,Nova Scotia,31,Heavy Industry,Lime and Gypsum,,,0.000281592
2010,Canada,Nova Scotia,32,Heavy Industry,Chemicals and Fertilizers,,,0.055711243
2010,Canada,Nova Scotia,45,"Light Manufacturing, Construction and Forest Resources",,,,0.582291828
2010,Canada,Nova Scotia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,0.3534076
2010,Canada,Nova Scotia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,0.149402463
2010,Canada,Nova Scotia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,0.079481765
2010,Canada,Nova Scotia,33,Buildings,,,,2.617825169
2010,Canada,Nova Scotia,34,Buildings,Service Industry,,,0.891235845
2010,Canada,Nova Scotia,35,Buildings,Residential,,,1.726589324
2010,Canada,Nova Scotia,40,Waste,,,,0.461790857
2010,Canada,Nova Scotia,41,Waste,Solid Waste,,,0.399209581
2010,Canada,Nova Scotia,42,Waste,Wastewater,,,0.062581276
2010,Canada,Nova Scotia,36,Agriculture,,,,0.472180919
2010,Canada,Nova Scotia,37,Agriculture,On Farm Fuel Use,,,0.124051993
2010,Canada,Nova Scotia,38,Agriculture,Crop Production,,,0.038532056
2010,Canada,Nova Scotia,39,Agriculture,Animal Production,,,0.309596871
2010,Canada,New Brunswick,0,Provincial Inventory Total,,,,17.46927204
2010,Canada,New Brunswick,1,Oil and Gas,,,,4.189176044
2010,Canada,New Brunswick,2,Oil and Gas,Upstream Oil and Gas,,,0.011341114
2010,Canada,New Brunswick,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,0.00114265
2010,Canada,New Brunswick,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,0.000417589
2010,Canada,New Brunswick,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,0.000417589
2010,Canada,New Brunswick,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,0.009780876
2010,Canada,New Brunswick,13,Oil and Gas,Downstream Oil and Gas,,,4.17783493
2010,Canada,New Brunswick,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,4.17245389
2010,Canada,New Brunswick,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,0.00538104
2010,Canada,New Brunswick,16,Electricity,,,,4.63524724
2010,Canada,New Brunswick,17,Transport,,,,4.117005699
2010,Canada,New Brunswick,18,Transport,Passenger Transport,,,2.313518844
2010,Canada,New Brunswick,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,2.11784121
2010,Canada,New Brunswick,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,0.195677634
2010,Canada,New Brunswick,21,Transport,Freight Transport,,,1.402086919
2010,Canada,New Brunswick,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,1.158657316
2010,Canada,New Brunswick,23,Transport,Freight Transport,Aviation and Marine,,0.243429603
2010,Canada,New Brunswick,24,Transport,"Other: Recreational, Commercial and Residential",,,0.401399936
2010,Canada,New Brunswick,25,Heavy Industry,,,,1.117013673
2010,Canada,New Brunswick,26,Heavy Industry,Mining,,,0.283022267
2010,Canada,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,0.20702993
2010,Canada,New Brunswick,28,Heavy Industry,Pulp and Paper,,,0.492340235
2010,Canada,New Brunswick,29,Heavy Industry,Iron and Steel,,,0.003226725
2010,Canada,New Brunswick,30,Heavy Industry,Cement,,,0.003226725
2010,Canada,New Brunswick,31,Heavy Industry,Lime and Gypsum,,,0.095614397
2010,Canada,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,,0.032553393
2010,Canada,New Brunswick,45,"Light Manufacturing, Construction and Forest Resources",,,,0.759878895
2010,Canada,New Brunswick,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,0.275098232
2010,Canada,New Brunswick,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,0.27297716
2010,Canada,New Brunswick,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,0.211803502
2010,Canada,New Brunswick,33,Buildings,,,,1.521245233
2010,Canada,New Brunswick,34,Buildings,Service Industry,,,0.642176685
2010,Canada,New Brunswick,35,Buildings,Residential,,,0.879068548
2010,Canada,New Brunswick,40,Waste,,,,0.543887401
2010,Canada,New Brunswick,41,Waste,Solid Waste,,,0.472780887
2010,Canada,New Brunswick,42,Waste,Wastewater,,,0.069932705
2010,Canada,New Brunswick,43,Waste,Waste Incineration,,,0.00117381
2010,Canada,New Brunswick,36,Agriculture,,,,0.585817849
2010,Canada,New Brunswick,37,Agriculture,On Farm Fuel Use,,,0.169619013
2010,Canada,New Brunswick,38,Agriculture,Crop Production,,,0.151953423
2010,Canada,New Brunswick,39,Agriculture,Animal Production,,,0.264245413
2010,Canada,Quebec,0,Provincial Inventory Total,,,,78.71451295
2010,Canada,Quebec,1,Oil and Gas,,,,3.071052213
2010,Canada,Quebec,2,Oil and Gas,Upstream Oil and Gas,,,0.141405617
2010,Canada,Quebec,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,0.000254259
2010,Canada,Quebec,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,0.141151358
2010,Canada,Quebec,13,Oil and Gas,Downstream Oil and Gas,,,2.929646596
2010,Canada,Quebec,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,2.851301594
2010,Canada,Quebec,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,0.078345002
2010,Canada,Quebec,16,Electricity,,,,0.456047422
2010,Canada,Quebec,17,Transport,,,,31.14092478
2010,Canada,Quebec,18,Transport,Passenger Transport,,,20.27699196
2010,Canada,Quebec,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,18.94942331
2010,Canada,Quebec,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,1.327568651
2010,Canada,Quebec,21,Transport,Freight Transport,,,8.637324303
2010,Canada,Quebec,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,7.651852092
2010,Canada,Quebec,23,Transport,Freight Transport,Aviation and Marine,,0.985472211
2010,Canada,Quebec,24,Transport,"Other: Recreational, Commercial and Residential",,,2.226608516
2010,Canada,Quebec,25,Heavy Industry,,,,16.59177709
2010,Canada,Quebec,26,Heavy Industry,Mining,,,2.234758663
2010,Canada,Quebec,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,7.818113684
2010,Canada,Quebec,28,Heavy Industry,Pulp and Paper,,,1.485736531
2010,Canada,Quebec,29,Heavy Industry,Iron and Steel,,,0.766424691
2010,Canada,Quebec,30,Heavy Industry,Cement,,,2.252082318
2010,Canada,Quebec,31,Heavy Industry,Lime and Gypsum,,,0.724870998
2010,Canada,Quebec,32,Heavy Industry,Chemicals and Fertilizers,,,1.309790211
2010,Canada,Quebec,45,"Light Manufacturing, Construction and Forest Resources",,,,4.809002655
2010,Canada,Quebec,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,2.756664255
2010,Canada,Quebec,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,1.523004628
2010,Canada,Quebec,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,0.529333773
2010,Canada,Quebec,33,Buildings,,,,10.43360904
2010,Canada,Quebec,34,Buildings,Service Industry,,,6.036380694
2010,Canada,Quebec,35,Buildings,Residential,,,4.397228342
2010,Canada,Quebec,40,Waste,,,,4.113366432
2010,Canada,Quebec,41,Waste,Solid Waste,,,3.575122532
2010,Canada,Quebec,42,Waste,Wastewater,,,0.348687255
2010,Canada,Quebec,43,Waste,Waste Incineration,,,0.189556645
2010,Canada,Quebec,36,Agriculture,,,,8.098733318
2010,Canada,Quebec,37,Agriculture,On Farm Fuel Use,,,0.78476137
2010,Canada,Quebec,38,Agriculture,Crop Production,,,2.00145165
2010,Canada,Quebec,39,Agriculture,Animal Production,,,5.312520299
2010,Canada,Ontario,0,Provincial Inventory Total,,,,172.4080259
2010,Canada,Ontario,1,Oil and Gas,,,,9.299466282
2010,Canada,Ontario,2,Oil and Gas,Upstream Oil and Gas,,,1.66416617
2010,Canada,Ontario,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,0.331916896
2010,Canada,Ontario,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,0.027947089
2010,Canada,Ontario,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,0.027947089
2010,Canada,Ontario,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,1.304302185
2010,Canada,Ontario,13,Oil and Gas,Downstream Oil and Gas,,,7.635300112
2010,Canada,Ontario,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,7.060534346
2010,Canada,Ontario,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,0.574765766
2010,Canada,Ontario,16,Electricity,,,,18.97497757
2010,Canada,Ontario,17,Transport,,,,57.46945098
2010,Canada,Ontario,18,Transport,Passenger Transport,,,36.79058385
2010,Canada,Ontario,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,33.50241697
2010,Canada,Ontario,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,3.288166874
2010,Canada,Ontario,21,Transport,Freight Transport,,,16.77266858
2010,Canada,Ontario,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,16.23309532
2010,Canada,Ontario,23,Transport,Freight Transport,Aviation and Marine,,0.539573265
2010,Canada,Ontario,24,Transport,"Other: Recreational, Commercial and Residential",,,3.906198547
2010,Canada,Ontario,25,Heavy Industry,,,,28.37768417
2010,Canada,Ontario,26,Heavy Industry,Mining,,,0.891083844
2010,Canada,Ontario,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,0.888422284
2010,Canada,Ontario,28,Heavy Industry,Pulp and Paper,,,1.61392572
2010,Canada,Ontario,29,Heavy Industry,Iron and Steel,,,13.06963771
2010,Canada,Ontario,30,Heavy Industry,Cement,,,4.541856075
2010,Canada,Ontario,31,Heavy Industry,Lime and Gypsum,,,1.281088347
2010,Canada,Ontario,32,Heavy Industry,Chemicals and Fertilizers,,,6.091670195
2010,Canada,Ontario,45,"Light Manufacturing, Construction and Forest Resources",,,,8.806160056
2010,Canada,Ontario,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,6.534000207
2010,Canada,Ontario,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,2.174333157
2010,Canada,Ontario,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,0.097826691
2010,Canada,Ontario,33,Buildings,,,,32.84001917
2010,Canada,Ontario,34,Buildings,Service Industry,,,13.73357512
2010,Canada,Ontario,35,Buildings,Residential,,,19.10644405
2010,Canada,Ontario,40,Waste,,,,6.073786845
2010,Canada,Ontario,41,Waste,Solid Waste,,,5.105355799
2010,Canada,Ontario,42,Waste,Wastewater,,,0.862007537
2010,Canada,Ontario,43,Waste,Waste Incineration,,,0.10642351
2010,Canada,Ontario,36,Agriculture,,,,10.56648079
2010,Canada,Ontario,37,Agriculture,On Farm Fuel Use,,,1.57207718
2010,Canada,Ontario,38,Agriculture,Crop Production,,,2.841038318
2010,Canada,Ontario,39,Agriculture,Animal Production,,,6.153365295
2010,Canada,Manitoba,0,Provincial Inventory Total,,,,19.01677374
2010,Canada,Manitoba,1,Oil and Gas,,,,0.538345926
2010,Canada,Manitoba,2,Oil and Gas,Upstream Oil and Gas,,,0.510561442
2010,Canada,Manitoba,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,0.478342703
2010,Canada,Manitoba,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,0.478342703
2010,Canada,Manitoba,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,0.032218738
2010,Canada,Manitoba,13,Oil and Gas,Downstream Oil and Gas,,,0.027784485
2010,Canada,Manitoba,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,0.001356
2010,Canada,Manitoba,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,0.026428485
2010,Canada,Manitoba,16,Electricity,,,,0.094459559
2010,Canada,Manitoba,17,Transport,,,,5.983838811
2010,Canada,Manitoba,18,Transport,Passenger Transport,,,3.174254854
2010,Canada,Manitoba,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,2.695713237
2010,Canada,Manitoba,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,0.478541616
2010,Canada,Manitoba,21,Transport,Freight Transport,,,2.067313195
2010,Canada,Manitoba,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,1.992151688
2010,Canada,Manitoba,23,Transport,Freight Transport,Aviation and Marine,,0.075161507
2010,Canada,Manitoba,24,Transport,"Other: Recreational, Commercial and Residential",,,0.742270762
2010,Canada,Manitoba,25,Heavy Industry,,,,1.326313659
2010,Canada,Manitoba,26,Heavy Industry,Mining,,,0.214938505
2010,Canada,Manitoba,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,0.145178525
2010,Canada,Manitoba,28,Heavy Industry,Pulp and Paper,,,0.05799204
2010,Canada,Manitoba,29,Heavy Industry,Iron and Steel,,,0.044318903
2010,Canada,Manitoba,30,Heavy Industry,Cement,,,0.000452
2010,Canada,Manitoba,31,Heavy Industry,Lime and Gypsum,,,0.096018554
2010,Canada,Manitoba,32,Heavy Industry,Chemicals and Fertilizers,,,0.767415132
2010,Canada,Manitoba,45,"Light Manufacturing, Construction and Forest Resources",,,,0.933622267
2010,Canada,Manitoba,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,0.621335505
2010,Canada,Manitoba,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,0.299932603
2010,Canada,Manitoba,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,0.012354159
2010,Canada,Manitoba,33,Buildings,,,,2.600380126
2010,Canada,Manitoba,34,Buildings,Service Industry,,,1.57330085
2010,Canada,Manitoba,35,Buildings,Residential,,,1.027079275
2010,Canada,Manitoba,40,Waste,,,,1.239628017
2010,Canada,Manitoba,41,Waste,Solid Waste,,,1.158247162
2010,Canada,Manitoba,42,Waste,Wastewater,,,0.081010752
2010,Canada,Manitoba,43,Waste,Waste Incineration,,,0.000370103
2010,Canada,Manitoba,36,Agriculture,,,,6.30018538
2010,Canada,Manitoba,37,Agriculture,On Farm Fuel Use,,,0.741292029
2010,Canada,Manitoba,38,Agriculture,Crop Production,,,2.102819431
2010,Canada,Manitoba,39,Agriculture,Animal Production,,,3.45607392
2010,Canada,Saskatchewan,0,Provincial Inventory Total,,,,68.29635467
2010,Canada,Saskatchewan,1,Oil and Gas,,,,23.01125184
2010,Canada,Saskatchewan,2,Oil and Gas,Upstream Oil and Gas,,,21.63106829
2010,Canada,Saskatchewan,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,2.401696966
2010,Canada,Saskatchewan,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,14.79886331
2010,Canada,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,6.513794541
2010,Canada,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,8.285068765
2010,Canada,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",,1.890869943
2010,Canada,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading,1.890869943
2010,Canada,Saskatchewan,44,Coal Production,,,,0.043787161
2010,Canada,Saskatchewan,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,2.539638071
2010,Canada,Saskatchewan,13,Oil and Gas,Downstream Oil and Gas,,,1.380183554
2010,Canada,Saskatchewan,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,1.188150835
2010,Canada,Saskatchewan,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,0.192032719
2010,Canada,Saskatchewan,16,Electricity,,,,14.94972876
2010,Canada,Saskatchewan,17,Transport,,,,9.514685546
2010,Canada,Saskatchewan,18,Transport,Passenger Transport,,,4.449675484
2010,Canada,Saskatchewan,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,4.175429256
2010,Canada,Saskatchewan,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,0.274246229
2010,Canada,Saskatchewan,21,Transport,Freight Transport,,,3.939285135
2010,Canada,Saskatchewan,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,3.913082163
2010,Canada,Saskatchewan,23,Transport,Freight Transport,Aviation and Marine,,0.026202972
2010,Canada,Saskatchewan,24,Transport,"Other: Recreational, Commercial and Residential",,,1.125724927
2010,Canada,Saskatchewan,25,Heavy Industry,,,,3.030276291
2010,Canada,Saskatchewan,26,Heavy Industry,Mining,,,2.206726384
2010,Canada,Saskatchewan,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,0.001243
2010,Canada,Saskatchewan,28,Heavy Industry,Pulp and Paper,,,0.070254811
2010,Canada,Saskatchewan,29,Heavy Industry,Iron and Steel,,,0.17659853
2010,Canada,Saskatchewan,30,Heavy Industry,Cement,,,0.0006215
2010,Canada,Saskatchewan,31,Heavy Industry,Lime and Gypsum,,,0.001923507
2010,Canada,Saskatchewan,32,Heavy Industry,Chemicals and Fertilizers,,,0.572908559
2010,Canada,Saskatchewan,45,"Light Manufacturing, Construction and Forest Resources",,,,0.738514529
2010,Canada,Saskatchewan,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,0.400779666
2010,Canada,Saskatchewan,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,0.299223439
2010,Canada,Saskatchewan,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,0.038511425
2010,Canada,Saskatchewan,33,Buildings,,,,3.610103098
2010,Canada,Saskatchewan,34,Buildings,Service Industry,,,1.576908274
2010,Canada,Saskatchewan,35,Buildings,Residential,,,2.033194824
2010,Canada,Saskatchewan,40,Waste,,,,1.224743048
